plan_id,state,metal_level,rate,rate_area
11283JW0916876,SC,Silver,291.39,1
10815TB3825395,IL,Gold,452.2,12
86776HY0720693,WI,Silver,310.07,16
74089EH1566651,OR,Bronze,241,6
06910SZ1118970,IL,Silver,371.03,8
53599YB2876663,IA,Gold,344.78,7
55850XM8513942,FL,Platinum,550.69,45
43454ER8788727,SC,Silver,324.84,12
47509TB1953268,IN,Platinum,631.52,8
93410IR6588834,WY,Silver,435.7,3
41031CT5565431,SC,Bronze,269.34,40
89560IQ1325092,MI,Silver,283.39,2
81523BI7022302,SC,Bronze,269.2,46
13125YY9209162,SC,Catastrophic,225.08,26
58980NF1752764,FL,Bronze,264.94,30
80154GE1018830,UT,Gold,306.31,3
78056DF5593052,TX,Bronze,248.27,26
92137XN3042207,ND,Gold,360.92,4
06191CC0400584,NE,Bronze,273.32,2
77989CN3142271,TX,Bronze,248.44,24
80698JJ4437784,FL,Platinum,358.97,3
67823PO8349978,WY,Silver,456.65,3
79564PL9604902,UT,Bronze,210.78,1
06405SQ3313758,UT,Gold,310.54,4
63359HF6982376,OH,Catastrophic,166.37,11
88048PR6769572,MI,Gold,433.92,2
96484RH9469577,OH,Silver,477.57,3
16177SN2875948,FL,Silver,297.51,46
15874UY6782205,WI,Bronze,354.76,15
93988HU9701039,IN,Bronze,248.41,6
91586WQ1022747,SC,Silver,290.69,14
26324VK2748652,TX,Bronze,208.78,17
45185SG5601325,OH,Gold,386.39,7
54960GO0638193,FL,Silver,328.84,46
21381XR4846323,AZ,Silver,271.39,1
05597ZU4023046,AZ,Catastrophic,161.53,4
17031IT1316951,GA,Bronze,228.12,3
77275PC0025638,SC,Silver,278.56,42
99949LP9492813,GA,Bronze,288.54,15
50962FU7946784,OR,Gold,350,5
13823YY1571687,WI,Gold,356.15,14
06194DW2521177,FL,Gold,394.67,50
71027FO6103962,SC,Bronze,259.37,21
11275AG6906337,OH,Bronze,235.9,9
39631EW0847707,PA,Silver,200.58,1
97190ZL0905602,TX,Gold,299.71,7
51484ST0219593,TN,Silver,313.17,3
24414FS6101560,OH,Gold,332.3,12
59315VW4454810,IL,Catastrophic,149.88,6
35379KG8180495,IL,Bronze,199.95,12
92754ST1658480,FL,Bronze,176.82,63
14461PW6667129,FL,Platinum,435.12,1
27588XQ2334080,TN,Silver,247.23,3
59472QN6307867,NC,Bronze,317.75,5
33498EQ9146886,WI,Catastrophic,181.15,7
08070BC5374015,SC,Silver,462.98,44
11821PU7247920,WI,Silver,327.78,15
44952ZL9094079,MT,Silver,267,3
57705UB5762671,SC,Silver,229.42,7
13674OI7492649,AZ,Gold,298.43,5
41183RF8320262,WI,Bronze,304.88,9
45239UW5759285,FL,Platinum,393.13,11
74565ES8517858,SC,Silver,290.15,20
97064IW1110817,AZ,Silver,194.72,6
14748FP1108508,GA,Bronze,226,4
49390KS0892692,FL,Silver,263.86,15
42138WL2020613,FL,Silver,287.64,26
50422VQ2927262,TN,Silver,274.7,3
60108AG4145772,KS,Bronze,245.18,1
65536NK5388939,SC,Gold,325.84,42
94846VN4421371,WI,Silver,314.56,2
90271TN5454085,VA,Gold,321.41,7
27981JC6251382,FL,Platinum,442.93,34
13423RZ6809989,FL,Silver,447.38,53
95026HZ9695911,IL,Silver,207.04,1
65566LV4456568,UT,Bronze,179.3,1
66117KS6803541,SC,Silver,257.02,27
11750TR3038728,FL,Platinum,459.41,58
25701TJ4961497,SC,Silver,271.81,9
91142IC6054915,IL,Silver,308.63,3
57810NM7454438,PA,Gold,248.7,6
66032YH9386131,PA,Silver,295.75,5
31476WR3560358,SC,Bronze,265.11,12
50312UK5785052,FL,Platinum,445.16,40
28509CX5584292,FL,Bronze,273.5,46
06052YP3087695,OR,Bronze,179,3
25815WB9444770,OH,Catastrophic,182.81,4
79601YB4508860,IN,Bronze,232.1,3
36895VH5087865,MI,Bronze,235.08,3
54283PZ6726528,SC,Catastrophic,195.34,35
71279UR8787005,IN,Silver,329.61,7
33836HL5046772,FL,Bronze,250.36,51
40017UZ0923014,IN,Bronze,298.26,10
88075IE0593249,OK,Gold,378.14,3
10395PA3949671,KS,Silver,195.66,3
98525ED9150464,MI,Silver,290.14,13
09983BV3977180,OR,Silver,268,4
89593VJ4732323,SC,Silver,475.96,22
06019JA0717895,SC,Bronze,399.62,18
87142QT1378928,FL,Platinum,427.72,2
62036JJ4049243,NE,Bronze,338.64,3
09523CQ8000775,TX,Bronze,258.8,22
44121SZ9499575,KS,Bronze,185.07,1
90122JD4790390,AR,Catastrophic,139.91,3
49555BQ1749449,IN,Silver,398.2,10
39770ZR2760465,FL,Silver,350.3,40
00833CK4370754,IN,Bronze,244.5,1
94313WQ8579602,IA,Silver,322.34,1
06681QF9151145,KS,Silver,245.15,6
86794QB5362102,FL,Bronze,253.36,9
65813UF3489327,TN,Silver,251.81,3
53422NR3443946,SC,Silver,241.95,27
57628GH3571026,TX,Silver,489.38,14
17432ZX3182133,MI,Silver,267.67,8
42555EO1261292,PA,Gold,344.25,7
66816GR2664792,TX,Silver,244.01,10
51619PN3319165,MS,Bronze,243.42,1
99776SR4941330,SC,Bronze,271.18,40
91813MG8628723,TX,Catastrophic,195.16,7
15554WN8430961,WI,Gold,458.81,1
31093NY4298955,OH,Silver,248.54,1
19640BB7032229,FL,Bronze,267.07,10
50093UB7432713,FL,Gold,386.1,50
64542EP7927603,OH,Bronze,216.24,15
64325QW8410114,FL,Silver,304.41,34
26882KE5242155,TX,Bronze,231.91,18
73294MT7331668,VA,Gold,350.69,8
72744RG7668740,AL,Bronze,225.41,9
67144CH2757930,SC,Gold,492.32,19
98520VL8427712,SC,Gold,366.01,34
53556FK7439599,MO,Silver,402.11,10
44487OO0490736,SC,Silver,301.93,2
77510SS7203939,OR,Bronze,227,4
75765UW6733842,FL,Silver,333.49,24
70825XW5478543,AL,Platinum,435.16,9
12994HK5458461,SC,Silver,325.64,28
15515WP1065176,SC,Silver,292.8,41
76562FK0758879,FL,Bronze,279.47,20
02811KE3560849,FL,Bronze,286.82,29
72030OW9164057,SC,Silver,242.05,5
54870SX1745479,PA,Silver,174.94,4
82126HO9120061,SC,Bronze,268.77,34
49008FR1598247,OH,Silver,343.93,4
96818IG2364746,SC,Catastrophic,230.03,11
87442TD6608270,SC,Bronze,233.8,25
76961KJ4363309,MI,Platinum,337.64,5
45518XN6069982,FL,Silver,306.43,6
45481XX9728961,TX,Bronze,201.73,1
13701UH0880704,OH,Bronze,198.05,4
65201IP1245577,FL,Silver,365.42,62
33235HI8013468,LA,Gold,392.33,3
88208XT1649537,AZ,Bronze,414.34,2
40712CM8013819,IL,Bronze,255.05,5
83097VN9167449,LA,Silver,376.16,4
29644HR8495843,AZ,Bronze,206.45,1
98739GE9850209,MT,Bronze,219.15,3
28890VK1570617,WI,Platinum,697.54,15
06133XZ2680320,VA,Silver,318.07,12
17246XL0001294,WI,Silver,315.28,8
19525NE0497752,IN,Bronze,277.38,9
73052FE6896828,OH,Gold,415.99,15
27403JU6264130,NH,Bronze,190.33,1
70765EY9413676,OR,Silver,285,5
47063EW7928410,MI,Bronze,285.94,3
09621LT7669087,OR,Bronze,187,3
01641VX3322571,SC,Bronze,278.84,43
20974KT2272700,TN,Silver,284.4,5
41237BN5737411,TX,Silver,275.52,3
94298RZ4963176,KS,Gold,276.58,3
08287NN3683257,OR,Gold,331.26,3
65146SM8500321,FL,Platinum,437.08,49
05312XK6850151,FL,Gold,448.14,6
22642TX4499394,SC,Bronze,247.68,10
20068LL2604660,GA,Bronze,297.21,3
52685HN8953336,NC,Silver,427.18,6
56317RP1677330,IL,Gold,302.33,1
31770VK2091043,FL,Platinum,432.99,46
36761HV9718399,OH,Silver,322.85,5
42486VR2091187,IN,Silver,289.16,15
37090DC9015075,IL,Silver,545.27,7
83998KN6763233,OH,Silver,301.92,2
00740US0751391,SC,Bronze,244.13,7
54381CN9082654,AK,Silver,568,2
17778GE4132645,SC,Silver,298.15,13
78638FJ4766914,AZ,Silver,276.5,4
50906MS9403889,WV,Gold,382.66,1
87959QX2455596,SD,Gold,376.93,3
96499OV4833998,NE,Bronze,271.56,3
07106KB7730919,AL,Bronze,219.92,3
76177CO0061195,GA,Silver,264.58,10
32776JV7516865,PA,Silver,186.53,5
76284SC7571053,SC,Silver,294.87,39
90530VT5424444,TX,Bronze,203.58,19
28325JW3532732,SC,Bronze,264.07,12
96924IO8174220,AZ,Gold,399.77,7
59797DT9806944,FL,Bronze,225.53,43
72583LC4230808,WI,Platinum,713.47,9
21028SI4886516,IN,Gold,381.74,15
70333TJ9275216,NM,Bronze,220.42,4
08666RV5711926,LA,Silver,305.72,1
88055GE0099426,TX,Silver,256.5,14
75677WW2506248,WI,Silver,355.48,16
08336OO0905277,AZ,Gold,374.4,6
21807PG6944927,SC,Bronze,261.82,22
33926CL0585513,WI,Silver,255.26,15
87868SK6261312,MT,Bronze,200,4
68236TR0451646,FL,Silver,362.19,37
17860KL4125467,IL,Bronze,217.65,11
49619HZ1047461,IN,Gold,393.89,6
64887WF5112825,NM,Silver,262.9,3
29216PG7025604,WY,Bronze,354.18,2
60026TS7728882,AZ,Silver,294.8,7
60530HD3316417,TX,Gold,355.79,26
08228PT3896413,OR,Silver,281,1
02276KL7372744,MT,Bronze,219,4
46549YV4549378,GA,Bronze,356.34,1
00338RO3124086,VA,Bronze,213.78,7
67035CG7140074,WI,Gold,367.06,7
20630YA1296827,WI,Bronze,232.58,11
79179KC2071505,WI,Bronze,298.82,16
11344MA4183863,FL,Bronze,237.07,1
34627QB2414405,AZ,Silver,234.32,7
55014PL5576119,FL,Gold,344.56,6
96537CJ8015319,IN,Silver,273.37,15
12403TT1904935,SC,Gold,338.75,36
79511EG0247933,FL,Silver,311.95,52
02630UL2802870,SC,Silver,267.64,27
75297SK2530033,IN,Silver,370.64,12
92020HF8660224,IA,Silver,366,7
10480DC9457324,AZ,Gold,337.31,1
33173HN7143058,TN,Gold,330.73,6
77123TW3086497,SC,Catastrophic,230.35,30
70715UC7930258,AZ,Bronze,257.02,1
63305CL4570192,OK,Catastrophic,171.28,1
80180EY9643711,SC,Silver,310.64,46
60329JX0895721,MI,Bronze,255.8,15
85574VC5253968,TX,Gold,331.41,3
35273WT3385546,OH,Silver,351.33,6
22995UT7952999,OH,Bronze,256.37,13
50021GK0554206,PA,Silver,279.62,6
12058LO2034831,MI,Gold,299.59,3
76351AK1904319,SC,Bronze,286.77,4
41989YI8769522,MI,Catastrophic,162.89,2
25950AQ5509132,PA,Bronze,170.47,6
64749BM2933507,GA,Silver,373.49,6
73547QM7040169,FL,Platinum,467.41,45
65443WP7899606,OH,Bronze,251.15,7
18415CP7276465,SC,Silver,303.92,46
48331UO9747023,IL,Gold,374.71,4
91925CZ3070684,FL,Bronze,278.99,56
74470IC8455984,OH,Silver,370.3,9
73926EL8843008,SC,Silver,451.38,41
54852VC6152655,MS,Silver,307.85,2
26430RN5105260,FL,Silver,268.49,52
99052VC4561919,PA,Bronze,226.26,7
02334TK8138339,NC,Silver,348.38,1
56926YU5468651,FL,Gold,391.28,60
05552QF5357762,NV,Bronze,207.5535533,4
03105PR5023170,IN,Bronze,158.64,16
71758YG2210699,MI,Silver,375.72,10
55185BB2389286,IN,Silver,357.78,3
86360FQ9459117,SC,Bronze,388.71,44
84928NY0556145,VA,Bronze,240.71,6
97229NY8622984,OH,Platinum,449.59,12
81380FY2555498,IL,Bronze,238.99,3
44673UT5639032,MI,Silver,356.23,1
87500DC9394558,GA,Silver,362.92,6
47767BR0341528,SC,Gold,390.53,4
05750DP5511320,NC,Bronze,232.91,13
42241WL4841537,GA,Bronze,259.75,3
51216EA1307184,IN,Bronze,304.35,5
07972ML1721224,FL,Bronze,276.25,4
51951XL2824976,WI,Gold,396.32,12
48878KU1593551,SC,Gold,306.69,22
16900UL7505282,SC,Silver,503.56,14
23478TI6742014,MI,Silver,335.52,3
58213DK2537215,FL,Silver,387.13,6
21027EW3239560,SC,Silver,287.47,3
32274VN5634990,FL,Bronze,246.05,2
18409NE2806277,WI,Bronze,333.74,11
03453XM0457658,WI,Silver,364.94,1
75390DF7957468,MI,Silver,287.79,9
61708WS8440509,OK,Bronze,211.76,5
18065SC4844586,FL,Platinum,487.55,13
45427UW6909713,FL,Platinum,429.27,3
55588WA1859210,OK,Bronze,212.69,5
06363XO5075277,PA,Gold,283.43,5
89903PP8941253,OH,Gold,350.16,15
06975CK1536754,SC,Silver,306.06,32
82562UW4523122,TX,Silver,222.09,12
00548IO7915718,GA,Gold,486.08,5
34545EO2387524,TX,Bronze,417.7,14
38193BB5623190,AZ,Silver,283.19,6
36153QN2319944,WI,Silver,360.24,1
45095ZS3416990,MO,Gold,499.43,10
23504QB6766502,AZ,Bronze,338.06,1
88596RF5408837,SC,Silver,313.01,39
29809GX8638135,MO,Bronze,291.9,5
25149BO2285375,FL,Bronze,252.7,6
70367WT9087547,PA,Platinum,472.12,7
14832QC2722160,TN,Silver,253.38,6
31751GO0661831,LA,Silver,349.05,4
59300YX1362617,OH,Gold,314.97,14
35067NZ6434468,WI,Silver,370.02,6
85999GT4838120,SC,Silver,288.4,18
26631YR3384683,MO,Silver,351.6,3
59007IX8633803,ND,Gold,374.16,1
80401ZV9588292,NV,Gold,417.77,3
04238JM3989929,OH,Silver,242.31,4
00109NR7714034,MI,Silver,355.36,6
17977GI4809831,WI,Silver,381.62,15
97604LT2351771,PA,Platinum,355.28,5
32809MM1343008,MI,Silver,286.94,6
19191YM5125687,SD,Silver,276.04,3
89710SA4079725,KS,Silver,218.15,7
73287HR9766454,SC,Silver,459.22,1
98627QM8263442,GA,Gold,329.63,8
27187OA3347820,SC,Silver,285.92,26
25645SS4215874,WI,Silver,313.13,11
37539PP2699531,WI,Silver,308.56,10
05219IC9821135,MI,Gold,371.35,9
51495MP2176086,OH,Bronze,260.49,14
25170DU1565052,WY,Silver,455.6,3
55878KX2604616,VA,Bronze,235.68,6
76117HY8142119,FL,Platinum,371.69,2
34834PL2279930,AZ,Gold,229.55,6
71683SZ7693013,IN,Bronze,259.93,8
39888NL1508873,MO,Bronze,239,5
78393WA2808157,FL,Gold,375.96,60
09806FG7670811,SC,Bronze,272.21,35
72282NI1551239,SC,Bronze,250.67,9
78702HC1129563,NM,Bronze,182.31,4
02587QY2733581,LA,Bronze,240.38,2
78129SQ0695820,FL,Gold,445.67,30
33010KK7297153,AZ,Bronze,188.96,7
98693KU3269143,SC,Catastrophic,242.62,28
09815SN4905589,OK,Silver,290.04,4
56604JU0557236,FL,Catastrophic,180.92,2
43656PG9735206,NC,Silver,346.59,8
18486WN4428487,OH,Bronze,230.97,11
58943EH7348766,FL,Bronze,300.78,41
60221OM1814860,MI,Bronze,201.83,3
25585RA6992883,AZ,Gold,413.78,2
37998RW9309854,IN,Bronze,284.82,17
46080NC0756491,WV,Silver,324.23,4
72675MV1311063,TX,Silver,241.72,4
94446XJ9746674,AZ,Silver,250.52,4
56661OC9364476,AR,Silver,323.68,1
44869IS0909683,SD,Catastrophic,221.42,1
90400LH5661228,FL,Silver,290.87,58
07959FB8075471,MI,Gold,363.86,8
58996UN0636145,AZ,Silver,307.66,7
95246WE0314996,IN,Silver,355.84,2
60970LG1679598,MI,Bronze,251.24,14
54504ST9044944,UT,Gold,300.05,5
30432WC8651560,TX,Gold,461.97,20
98239LB9757887,MI,Gold,352.51,5
30675IS8399342,MO,Silver,363.35,5
98417CG8328029,IN,Bronze,291.42,6
45304EY8745274,FL,Catastrophic,263.29,29
84938QF0837060,FL,Platinum,370.2,56
90590DR3502258,SC,Gold,360.43,19
42034SV6346480,OR,Gold,329.39,6
96867HW3339987,WI,Bronze,254,11
65357XG1798914,MI,Silver,281.76,12
24080ES8931311,FL,Bronze,273.5,7
14397HW0230901,FL,Silver,346.37,60
59944JR4751565,IN,Silver,312.73,1
18526XA4318962,FL,Gold,446.64,25
32555WJ0189187,FL,Bronze,246.71,50
41857ON7420194,MI,Catastrophic,178.54,9
16899RN7022538,FL,Silver,281.42,67
10700XC1184282,SC,Silver,243.26,8
07065BD8148398,FL,Gold,333.5,43
31021BU1185381,IN,Bronze,265.45,6
47636VC1024360,ME,Silver,292.39,1
81795HG1662843,SC,Silver,280.46,44
50418TX7153055,OH,Bronze,274.12,9
38553CA4811031,PA,Gold,292.5,5
03674YM7519790,AZ,Bronze,251.23,3
48494NB0753582,LA,Silver,377.73,6
76997OR0042587,LA,Gold,445.56,1
24602JL4008745,AZ,Catastrophic,132.69,6
93020FN2458366,FL,Silver,269.74,16
94689RK8027924,OR,Silver,282,6
98633KL2677636,IA,Silver,376.3,7
01640SR7070805,FL,Catastrophic,249.51,17
20060JY5355405,GA,Gold,356,8
89878KT7140321,PA,Silver,342.82,9
07315WS0063006,WI,Bronze,334.3,8
44779LG6901995,OH,Silver,303.77,15
35359OJ6965171,GA,Silver,424.54,1
84641UX8240982,FL,Bronze,283.12,16
05981LR6874788,MS,Silver,303.02,3
54485LG6028249,SC,Silver,288.39,37
53419EM0959844,GA,Gold,383,10
06162JN7424689,FL,Bronze,273.5,36
42527FR3313711,KS,Silver,279.18,4
34236KI1771090,SC,Silver,318.33,19
67922TK2557998,NE,Bronze,230.37,3
11997XO8309183,SC,Bronze,276.64,35
37979HC7928265,MI,Silver,263.27,2
22390NM5238904,WY,Bronze,411.3,3
27724UH4202995,SC,Silver,310.59,40
04663IH1611933,WI,Gold,391.46,14
51629WJ0435125,FL,Gold,391.28,28
82461QG8783375,NE,Bronze,220.72,1
72035JY3667564,FL,Platinum,480.43,48
23341LW9085660,NE,Bronze,224.76,3
21734CQ2506150,SC,Silver,294.55,3
33231HI2644013,SC,Silver,327.52,2
29185DL0635037,WI,Silver,315.89,16
16704DF3118009,WV,Gold,392.1,2
74739SC4342227,MI,Gold,376.17,9
14377LZ4060298,GA,Bronze,232.95,7
93675AS0550680,FL,Platinum,418.02,55
11761OS6666473,SC,Silver,291.79,3
39759MU0101338,AK,Gold,651,3
76384DU6468436,SC,Gold,323.84,7
67701PR6775405,WI,Silver,367.92,15
16249KP8922539,FL,Platinum,434.15,59
18485LC5619013,TX,Catastrophic,218.11,4
91444PO6187553,VA,Gold,357.98,8
92801GK5662827,TX,Silver,272.82,3
10548MZ9632217,OH,Silver,342.82,11
76861BV5949292,FL,Silver,366.5,5
35859BU5015560,UT,Silver,279.57,4
17477XE7332346,WI,Bronze,262.46,11
80459OE4665247,WV,Bronze,269.75,4
11303MC4907622,WI,Gold,455.59,10
04514OQ6687834,UT,Bronze,192.49,2
60690RX5786987,WI,Silver,326.45,16
21426IO9620405,LA,Silver,362.92,3
68921LX7430776,MI,Silver,297.43,10
33567QE4248638,VA,Catastrophic,213.71,8
32656VI0088480,MI,Silver,311.97,9
11666SO9327366,UT,Silver,265.1,6
86248WF9292855,WI,Silver,344.39,15
79002OF6356569,OK,Silver,302.65,5
71148DT5568745,SC,Bronze,264.04,30
00634CG9306025,PA,Catastrophic,174.3,5
09643QQ0892151,PA,Platinum,535.78,8
45936MQ8691869,IN,Bronze,317.53,8
16356BG2781276,GA,Silver,273.01,12
29308MX6108671,PA,Silver,374.07,9
82563QL3246691,UT,Silver,284.82,2
22183PS6801847,TX,Gold,448.65,3
51697CT3256647,OH,Silver,285.2,12
05717QC9561715,MI,Gold,416.11,4
35475FG1315982,SC,Bronze,207.06,36
42537OE0976420,SC,Silver,503.56,16
75190TC6962138,OR,Silver,227,1
31566KP6547908,SC,Bronze,271.72,33
55189XA1310594,OH,Bronze,279.81,6
37680NC9007403,WI,Silver,389.06,11
60270LE7060434,TX,Bronze,244.83,10
61021XD7940297,MO,Catastrophic,186.21,7
40202QL0770653,FL,Platinum,390.91,27
08903LM6656419,MS,Bronze,231.78,1
38714WL9159439,FL,Platinum,542.61,59
67697LC9169582,OR,Gold,344,5
52181SS4883944,SC,Catastrophic,237.68,22
66390EC8131525,NE,Silver,256.93,1
88863OP9166164,TX,Silver,329.73,18
39930SV6773752,OH,Gold,314.97,12
92181MB8015072,MI,Platinum,370.83,8
49990DQ5071945,SC,Silver,291.74,9
73066WH1179553,TX,Silver,254.63,24
16367CR7044615,IL,Silver,282.58,9
68134KZ9477668,SC,Bronze,214.57,35
49820RY7660666,PA,Bronze,155.8,4
44706NV2767821,PA,Bronze,147.96,1
93620DI8650739,SC,Bronze,255.88,20
92095MM6415315,GA,Bronze,231.59,13
89003LU6590693,SC,Gold,371.75,19
84846JK6598851,TX,Bronze,270.45,8
43547HQ1238910,FL,Bronze,232.94,46
21508FH9996626,MI,Silver,314.36,4
34718GP3344421,OH,Bronze,276.9,16
27994GQ2830827,UT,Silver,245.5,6
47098GS5065499,LA,Platinum,488.7,5
87734QD5606320,MT,Silver,277,3
01408OO2252090,WI,Bronze,305.61,6
04039OD6290639,FL,Platinum,486.02,65
85466ZO0068872,IA,Silver,199.43,2
89428SV0090923,FL,Platinum,482.88,14
03799PP9522928,WI,Bronze,239.4,2
68062WA1947511,MI,Gold,411.85,9
13167XD1359277,OR,Bronze,215,3
18220TC2624507,IL,Gold,389.82,11
92123QE7316087,FL,Silver,325.6,67
41892IF4016333,VA,Silver,362.92,1
28566MU0698296,MI,Gold,359.45,3
46895WR0825965,NC,Silver,274.83,11
24041YE3021342,OR,Bronze,178,2
44712CU7464531,FL,Silver,354.49,11
60965AV7328875,PA,Gold,369.1,9
46219XJ7737578,AZ,Bronze,299.42,5
81074ZJ4304396,FL,Silver,325.6,55
67888IA6910042,AZ,Gold,204.26,6
03680QH4611244,MO,Bronze,237.47,4
90335OI1599541,FL,Platinum,489.33,5
65909IQ6047686,OH,Bronze,190.12,12
08953GY9174723,NE,Bronze,273.32,4
80057HH0430280,MI,Silver,301.98,4
38802QC1105464,GA,Silver,242.58,2
17925IQ0476130,TN,Gold,344.7,2
19555UD3410596,TX,Silver,339.68,10
45519FL9126162,AZ,Silver,201.12,1
11234HF9391410,OH,Bronze,266.95,16
09174DV3355343,WI,Silver,315.69,11
04839JA1134026,AL,Silver,271.77,1
85351SR6032702,OK,Gold,336.32,4
70866ES7451793,OR,Bronze,206,2
33327PZ4874995,MT,Bronze,224,4
56967JX7217311,TX,Silver,240.53,7
76195SE9961541,WI,Gold,415.97,14
61636VG7313202,GA,Silver,306.91,3
04606JQ2612200,FL,Gold,332.43,54
14235RJ9864900,OR,Silver,259.33,3
27580BE3480902,MO,Gold,383.29,6
38609EN0526653,TX,Silver,246.84,19
01777BU8295122,SC,Bronze,275.46,12
01579LF8101176,AZ,Bronze,211.14,4
86148HS1264042,UT,Gold,288.06,4
58393ID9021475,OH,Silver,241.81,6
23387WD0133460,PA,Gold,312.89,3
13137RQ2501063,MO,Silver,269.11,6
22570EL0354562,FL,Silver,303.6,43
18239PN9674878,WI,Silver,306.8,13
35233RR0511316,FL,Bronze,344.41,15
28966OI4800443,OR,Bronze,197.01,7
92227RF5502370,FL,Silver,349.26,13
53363EW0035204,FL,Silver,332.09,36
08857KC4761154,MO,Silver,281.97,7
27095CF4984502,IL,Bronze,311.55,2
52827IV2222307,AL,Gold,286.18,9
53885RB4746344,VA,Bronze,254.84,7
81067UP3563685,TX,Gold,479.8,4
29652YX5607240,MI,Silver,305.8120616,3
61045JV5359423,FL,Silver,366.04,30
05117HF7342173,OK,Silver,331.02,4
99553RO2269637,OH,Silver,290.8,2
52339WW5596622,SC,Bronze,257.08,16
68903SH6741607,FL,Bronze,272.66,15
35182AX9417392,NC,Platinum,500.29,15
45172OI9473031,AZ,Silver,172.09,4
02106VO3805344,SC,Silver,299.5,17
13180CT0303904,FL,Platinum,490.41,30
65920US8246423,OH,Silver,314.07,3
30580SE7164187,WI,Platinum,551.8,14
66490JY8398872,TX,Bronze,198.07,9
13176JY4455088,WI,Bronze,273.4,14
48731XI0207669,AZ,Gold,430.84,5
79879DC3638025,MO,Gold,422.39,5
89947VS2574109,MS,Bronze,308.3,4
95647NL2229435,WI,Silver,362.42,14
63505PT8923382,MI,Bronze,181.52,1
66290VW3493191,SC,Gold,338.81,37
73808CP7894582,TN,Gold,400.56,4
28124YQ3024768,FL,Gold,259.53,6
54982WP6548654,FL,Gold,379.05,50
39982YI3824689,WI,Bronze,320.08,1
69236GD8016620,GA,Silver,316.7,4
52025KM2288424,IL,Silver,261.61,6
77775YJ2974161,FL,Silver,292.69,51
84345SN2779899,TX,Gold,425.81,18
35529XV4936576,OH,Bronze,281.3,1
76051OZ6563222,OK,Silver,286.71,3
71955WC3683641,MI,Platinum,302.09,2
17774PR9163969,NM,Silver,200.54,4
66055HL0977441,MI,Gold,356.98,15
01182PD5712333,GA,Gold,338.4,11
49248QK2611227,VA,Catastrophic,225.55,6
12270DI5700831,FL,Gold,381.15,30
66984CC7119472,FL,Silver,409.71,52
96045SL1994530,KS,Silver,231.16,3
67624VH1220482,SC,Gold,348.14,10
34961MX1157584,VA,Bronze,201.08,7
36807RF3167316,PA,Gold,251.26,9
59712LV4745216,VA,Catastrophic,159.58,2
97481GM5290062,PA,Silver,177.09,1
82038EG3414308,SC,Silver,289.06,9
59536PA5307061,FL,Silver,407.41,16
05905XE5232556,ME,Gold,482.63,3
11474UB4375478,TX,Bronze,189.12,3
28550JF3347826,AL,Gold,284.65,11
81653CB0621311,MO,Bronze,243.96,3
98085TN3748527,OH,Gold,353.55,5
47270EP2778362,FL,Silver,391.98,17
15472MT9995273,VA,Bronze,236.35,3
32915UR9419714,OH,Bronze,202.14,1
15823OC2941366,UT,Gold,318.16,2
93568BR3190295,SC,Bronze,279.47,33
03069AQ2641894,ME,Bronze,261.72,2
53438UE7229004,GA,Silver,289.31,9
06911CH2000249,TX,Platinum,513.6,15
44253LA0130185,IA,Silver,332.42,6
18365XZ2119187,UT,Gold,330.71,1
81859XV7132672,PA,Silver,304.12,4
17021OC8758659,UT,Silver,249.47,5
44630XG9632797,OH,Bronze,262.01,16
38574IK7487198,SC,Gold,314.21,42
77693OA9851634,AZ,Gold,426.33,7
92384GQ4405912,WI,Silver,369.68,10
16128VR9942810,IN,Bronze,244.5,15
65509UJ1712178,FL,Silver,324.61,37
89334WL0538211,NE,Silver,308.19,3
74692TZ1341308,IN,Silver,326.95,17
88299XL8309818,AZ,Silver,324.73,5
84094BB8473375,MI,Silver,256.86,13
46186KQ4021058,PA,Gold,412.77,6
92611DN6027378,AZ,Silver,197.24,4
00133VD2426980,PA,Catastrophic,179.52,6
76099OO8218065,SC,Gold,338.32,30
47626MM2378813,AZ,Silver,292.9,2
43451DR6854173,IL,Bronze,199.35,2
52963LV0787037,OR,Gold,339,4
43550OT9447939,NC,Silver,406.25,12
47647WV5673366,AR,Bronze,218.89,6
38257PG0617763,FL,Bronze,344.01,52
21513KS5651428,SC,Silver,494.25,14
16504MR2390272,MI,Gold,341.44,15
23271HV2821113,GA,Bronze,316.85,8
78041KM4298068,FL,Silver,394.91,51
42525MW3903966,UT,Bronze,194.99,4
30768VP9796275,FL,Gold,401.08,13
50383MY9841934,PA,Bronze,292.83,8
17741EB8138670,PA,Gold,281.81,2
67299CO7922402,IN,Catastrophic,222.75,10
42715IS3376562,GA,Silver,311.56,3
48321RY8274672,WI,Bronze,299,4
04729BF5827758,MS,Bronze,224.95,3
21216QA6133871,FL,Silver,264.49,34
41833NO9863846,NC,Bronze,292.34,1
81082SM2573592,FL,Silver,341.37,17
56685VJ5611502,MS,Gold,349.2,1
83727ZS6571733,FL,Gold,351,10
69985QD4488796,TX,Gold,352.09,26
99171HG0165541,AR,Bronze,229.43,5
91762WS6950303,NC,Bronze,281.07,1
78511AX1219989,WY,Bronze,388.7,1
18217SN0201601,TX,Silver,271.07,9
66647NS0778591,IN,Bronze,328.78,16
43977BS7561498,WI,Bronze,312.36,14
17224CH8100990,MT,Bronze,268.97,1
41891UX3072940,TX,Silver,234.5,3
16232GU5970186,SC,Gold,368.17,39
